auc,tpr1,rfpr1,tpr5,rfpr5,tpr10,rfpr10,hits,variant
0.9742500000000001,0.8598750000000001,0.025112500000000003,0.926,0.09391250000000001,0.9636625,0.2681,8,or3_MEWMA+CUSUM+OCSVM
0.9406,0.77255,0.011625,0.9067000000000001,0.182675,0.93225,0.38615,8,rank_MEWMA+CUSUM+OCSVM
0.9694375,0.8254375,0.0253375,0.9047750000000001,0.0873375,0.9439500000000001,0.16847499999999999,8,max_MEWMA+KnnDist+Mahalanobis
0.9598375,0.8266249999999999,0.0158125,0.9064000000000001,0.148175,0.9363250000000001,0.2796375,8,mean_MEWMA+KnnDist+Mahalanobis
0.9510000000000001,0.8165625000000001,0.0071125,0.8844,0.091275,0.9009625,0.15686250000000002,8,median_MEWMA+KnnDist+Mahalanobis
0.9694375,0.8564875000000001,0.0409125,0.9047750000000001,0.0873375,0.9439500000000001,0.16847499999999999,8,or3_MEWMA+KnnDist+Mahalanobis
0.9625250000000001,0.8111249999999999,0.0077875,0.90045,0.0986125,0.9324250000000001,0.2293375,8,rank_MEWMA+KnnDist+Mahalanobis
0.9697375,0.824775,0.0221125,0.9299375000000001,0.13062500000000002,0.96575,0.30108750000000006,8,max_MEWMA+KnnDist+OCSVM
0.93805,0.830125,0.0248375,0.896525,0.18486249999999999,0.9214875,0.328025,8,mean_MEWMA+KnnDist+OCSVM
0.9514875,0.8369249999999999,0.0245625,0.9013500000000001,0.1938125,0.9308625,0.3294,8,median_MEWMA+KnnDist+OCSVM
0.9697375,0.85985,0.0435875,0.9299375000000001,0.13062500000000002,0.96575,0.30108750000000006,8,or3_MEWMA+KnnDist+OCSVM
0.952125,0.8417625,0.0164375,0.9147000000000001,0.2316375,0.9419,0.41869999999999996,8,rank_MEWMA+KnnDist+OCSVM
0.9727250000000001,0.818975,0.0141125,0.8996625,0.0611875,0.941025,0.14225,8,max_MEWMA+Mahalanobis+OCSVM
0.93015,0.81595,0.0116875,0.8801625000000001,0.1267625,0.9041250000000001,0.2594125,8,mean_MEWMA+Mahalanobis+OCSVM
0.951675,0.8054749999999999,0.0065375,0.8774,0.0754125,0.8965125,0.136025,8,median_MEWMA+Mahalanobis+OCSVM
0.9727250000000001,0.8514375,0.0252,0.8996625,0.0611875,0.941025,0.14225,8,or3_MEWMA+Mahalanobis+OCSVM
0.947225,0.8112375000000001,0.009225,0.891925,0.11285,0.9186875,0.24253750000000002,8,rank_MEWMA+Mahalanobis+OCSVM
0.9903,0.9227875,0.004412500000000001,0.9657,0.1630375,0.9775375000000001,0.31147499999999995,8,max_MCUSUM+CUSUM+KnnDist
0.992425,0.8847875000000001,0.0,0.914975,0.0,0.9228875000000001,0.0,8,mean_MCUSUM+CUSUM+KnnDist
0.9719625000000001,0.8573000000000001,0.0010125,0.9305874999999999,0.060024999999999995,0.9375249999999999,0.108325,8,median_MCUSUM+CUSUM+KnnDist
0.9903,0.9474875,0.039825,0.9657,0.1630375,0.9775375000000001,0.31147499999999995,8,or3_MCUSUM+CUSUM+KnnDist
0.9940500000000001,0.7838375,0.0,0.92955,0.0015125,0.9539625,0.00705,8,rank_MCUSUM+CUSUM+KnnDist
0.9852375,0.8981875,0.000175,0.9466375,0.0224,0.9578625,0.0671875,8,max_MCUSUM+CUSUM+Mahalanobis
0.99215,0.88185,0.0,0.912875,0.0,0.920325,0.0,8,mean_MCUSUM+CUSUM+Mahalanobis
0.9696625000000001,0.82395,0.0,0.9303250000000001,0.059125,0.9373374999999999,0.10661250000000001,8,median_MCUSUM+CUSUM+Mahalanobis
0.9852375,0.929925,0.005425,0.9466375,0.0224,0.9578625,0.0671875,8,or3_MCUSUM+CUSUM+Mahalanobis
0.9886999999999999,0.7669125,0.0,0.8915875,0.00045000000000000004,0.9256500000000001,0.002625,8,rank_MCUSUM+CUSUM+Mahalanobis
0.9742500000000001,0.9197249999999999,0.0025874999999999995,0.9485625,0.10805000000000001,0.9560000000000001,0.252325,8,max_MCUSUM+CUSUM+OCSVM
0.992,0.8835250000000001,0.0,0.9137625,0.0,0.9217875,0.0,8,mean_MCUSUM+CUSUM+OCSVM
0.9573,0.845425,0.0015500000000000002,0.9039250000000001,0.065925,0.9189625,0.15157500000000002,8,median_MCUSUM+CUSUM+OCSVM
0.9742500000000001,0.9386125,0.0232375,0.9485625,0.10805000000000001,0.9560000000000001,0.252325,8,or3_MCUSUM+CUSUM+OCSVM
0.980425,0.7800750000000001,0.0,0.911825,0.0011875,0.9366875,0.007625000000000001,8,rank_MCUSUM+CUSUM+OCSVM
0.9849125,0.9267000000000001,0.007387500000000001,0.9541124999999999,0.0772875,0.96075,0.11430000000000001,8,max_MCUSUM+KnnDist+Mahalanobis
0.99245,0.882,0.0,0.9143875,0.0,0.9221125,0.0,8,mean_MCUSUM+KnnDist+Mahalanobis
0.98045,0.8255375,0.0072375,0.9653,0.17500000000000004,0.9776375,0.31345,8,median_MCUSUM+KnnDist+Mahalanobis
0.9849125,0.944725,0.0399,0.9541124999999999,0.0772875,0.96075,0.11430000000000001,8,or3_MCUSUM+KnnDist+Mahalanobis
0.9877125,0.8263625,0.0,0.9020125,0.0009750000000000001,0.9332125,0.0114625,8,rank_MCUSUM+KnnDist+Mahalanobis
0.9891000000000001,0.9264375,0.0068625,0.9620875,0.1525125,0.9748875,0.3024875,8,max_MCUSUM+KnnDist+OCSVM
0.9923,0.8840125000000001,0.0,0.9148375,0.0,0.92535,0.0,8,mean_MCUSUM+KnnDist+OCSVM
0.950225,0.8412249999999999,0.0296875,0.90815,0.16876249999999998,0.9394875,0.3029625,8,median_MCUSUM+KnnDist+OCSVM
0.9891000000000001,0.9448624999999999,0.042575,0.9620875,0.1525125,0.9748875,0.3024875,8,or3_MCUSUM+KnnDist+OCSVM
0.9819125,0.84915,0.0,0.9173875,0.004675,0.9428875,0.073525,8,rank_MCUSUM+KnnDist+OCSVM
0.9846999999999999,0.922025,0.0037749999999999997,0.9469624999999999,0.048525,0.9578249999999999,0.08700000000000001,8,max_MCUSUM+Mahalanobis+OCSVM
0.9920249999999999,0.880575,0.0,0.91235,0.0,0.9213625000000001,0.0,8,mean_MCUSUM+Mahalanobis+OCSVM
0.9622125,0.820975,0.0074,0.94425,0.11877499999999999,0.9531125,0.2566625,8,median_MCUSUM+Mahalanobis+OCSVM
0.9846999999999999,0.9339375,0.0235625,0.9469624999999999,0.048525,0.9578249999999999,0.08700000000000001,8,or3_MCUSUM+Mahalanobis+OCSVM
0.9755125,0.824425,0.0,0.8945875,0.0012125,0.92195,0.0175125,8,rank_MCUSUM+Mahalanobis+OCSVM
0.951375,0.817375,0.00945,0.8746,0.08147499999999999,0.8896875,0.118,8,max_CUSUM+KnnDist+Mahalanobis
0.9566749999999999,0.80715,0.005375,0.8943875,0.1321,0.927025,0.2600625,8,mean_CUSUM+KnnDist+Mahalanobis
0.9561875,0.7916625,0.006562500000000001,0.9089750000000001,0.1857875,0.9382375000000001,0.32572500000000004,8,median_CUSUM+KnnDist+Mahalanobis
0.951375,0.8543125,0.0399,0.8746,0.08147499999999999,0.8896875,0.118,8,or3_CUSUM+KnnDist+Mahalanobis
0.9511875000000001,0.763475,0.0082625,0.8550875,0.0644,0.8983375,0.1408375,8,rank_CUSUM+KnnDist+Mahalanobis
0.9541625,0.8198124999999999,0.0083375,0.9015125,0.17105,0.9316,0.3169625,8,max_CUSUM+KnnDist+OCSVM
0.9381250000000001,0.8293999999999999,0.012375,0.89435,0.1671375,0.91805,0.31267500000000004,8,mean_CUSUM+KnnDist+OCSVM
0.931125,0.83125,0.025749999999999995,0.8875875,0.165375,0.907675,0.302375,8,median_CUSUM+KnnDist+OCSVM
0.9541625,0.8599125,0.042575,0.9015125,0.17105,0.9316,0.3169625,8,or3_CUSUM+KnnDist+OCSVM
0.9358,0.76725,0.015324999999999998,0.88435,0.1503625,0.9162375,0.310725,8,rank_CUSUM+KnnDist+OCSVM
0.9536375,0.8149625,0.0043625,0.8674875,0.052187500000000005,0.8842875,0.091175,8,max_CUSUM+Mahalanobis+OCSVM
0.9288375,0.811075,0.0045,0.87805,0.10642499999999999,0.9000625,0.23810000000000003,8,mean_CUSUM+Mahalanobis+OCSVM
0.9278125,0.7820625,0.0060750000000000005,0.8799375,0.131275,0.9003125000000001,0.2696375,8,median_CUSUM+Mahalanobis+OCSVM
0.9536375,0.8486125,0.0235625,0.8674875,0.052187500000000005,0.8842875,0.091175,8,or3_CUSUM+Mahalanobis+OCSVM
0.9352374999999999,0.7558374999999999,0.008924999999999999,0.8540375,0.0638625,0.890225,0.143175,8,rank_CUSUM+Mahalanobis+OCSVM
0.9480124999999999,0.8293125,0.030675,0.87045,0.0913375,0.88515,0.12737500000000002,8,max_KnnDist+Mahalanobis+OCSVM
0.9342874999999999,0.8148375,0.023362499999999998,0.8846125,0.156475,0.9120125000000001,0.29333750000000003,8,mean_KnnDist+Mahalanobis+OCSVM
0.95065,0.8117375,0.0219125,0.9013500000000001,0.1938125,0.9308625,0.3294,8,median_KnnDist+Mahalanobis+OCSVM
0.9480124999999999,0.8424,0.0426,0.87045,0.0913375,0.88515,0.12737500000000002,8,or3_KnnDist+Mahalanobis+OCSVM
0.9430000000000001,0.78305,0.010750000000000001,0.8683749999999999,0.0852,0.9006500000000001,0.1953,8,rank_KnnDist+Mahalanobis+OCSVM
0.991,0.9118124999999999,0.0005625,0.9758875,0.0685625,0.9798875,0.256325,8,max_EWMA+MEWMA+MCUSUM+CUSUM
0.9923,0.8846625,0.0,0.9155875,0.0,0.9235,0.0,8,mean_EWMA+MEWMA+MCUSUM+CUSUM
0.9916,0.8434250000000001,0.0006000000000000001,0.9748625,0.10173750000000001,0.980125,0.2613625,8,median_EWMA+MEWMA+MCUSUM+CUSUM
0.991,0.962175,0.00885,0.9758875,0.0685625,0.9798875,0.256325,8,or3_EWMA+MEWMA+MCUSUM+CUSUM
0.99185,0.791475,0.0,0.96,0.0044624999999999995,0.9674375,0.058975,8,rank_EWMA+MEWMA+MCUSUM+CUSUM
0.9908375,0.9271,0.0056125,0.97645,0.11155000000000001,0.9807874999999999,0.2764375,8,max_EWMA+MEWMA+MCUSUM+KnnDist
0.9925999999999999,0.8854375,0.0,0.9165,0.0,0.9259625,0.0,8,mean_EWMA+MEWMA+MCUSUM+KnnDist
0.991,0.8892249999999999,0.010475,0.97675,0.204525,0.9833875000000001,0.35,8,median_EWMA+MEWMA+MCUSUM+KnnDist
0.9908375,0.964825,0.04285,0.97645,0.11155000000000001,0.9807874999999999,0.2764375,8,or3_EWMA+MEWMA+MCUSUM+KnnDist
0.9931375,0.887125,0.0,0.963775,0.0182625,0.975725,0.1668,8,rank_EWMA+MEWMA+MCUSUM+KnnDist
0.99085,0.9207624999999999,0.0013250000000000002,0.970975,0.037087499999999995,0.9777750000000001,0.1079,8,max_EWMA+MEWMA+MCUSUM+Mahalanobis
0.992325,0.8819625,0.0,0.91445,0.0,0.9224874999999999,0.0,8,mean_EWMA+MEWMA+MCUSUM+Mahalanobis
0.988925,0.8636375000000001,0.0061125,0.970275,0.1112375,0.9793375,0.2329375,8,median_EWMA+MEWMA+MCUSUM+Mahalanobis
0.99085,0.9617500000000001,0.0106,0.970975,0.037087499999999995,0.9777750000000001,0.1079,8,or3_EWMA+MEWMA+MCUSUM+Mahalanobis
0.9904375000000001,0.8468875,0.0,0.94565,0.005625,0.9676750000000001,0.07567499999999999,8,rank_EWMA+MEWMA+MCUSUM+Mahalanobis
0.9907625,0.924175,0.0032499999999999994,0.9746875,0.0802875,0.9796,0.2346625,8,max_EWMA+MEWMA+MCUSUM+OCSVM
0.9921625000000001,0.8839625,0.0,0.91595,0.0,0.9250750000000001,0.0,8,mean_EWMA+MEWMA+MCUSUM+OCSVM
0.977125,0.8952,0.0122875,0.957825,0.16781250000000003,0.9649375,0.3054125,8,median_EWMA+MEWMA+MCUSUM+OCSVM
0.9907625,0.96235,0.027562499999999997,0.9746875,0.0802875,0.9796,0.2346625,8,or3_EWMA+MEWMA+MCUSUM+OCSVM
0.9869375,0.8790375,0.0,0.9517249999999999,0.0315625,0.9667125,0.1890375,8,rank_EWMA+MEWMA+MCUSUM+OCSVM
0.9752375,0.81355,0.0069500000000000004,0.9449125,0.1277,0.9676625,0.30295,8,max_EWMA+MEWMA+CUSUM+KnnDist
0.9779375000000001,0.824525,0.0055,0.9466,0.19272499999999998,0.9723125,0.36014999999999997,8,mean_EWMA+MEWMA+CUSUM+KnnDist
0.976,0.8544,0.0075125,0.9421375000000001,0.2060375,0.9700500000000001,0.36211249999999995,8,median_EWMA+MEWMA+CUSUM+KnnDist
0.9752375,0.893,0.04285,0.9449125,0.1277,0.9676625,0.30295,8,or3_EWMA+MEWMA+CUSUM+KnnDist
0.97125,0.7816624999999999,0.010100000000000001,0.9446375,0.16846250000000002,0.972175,0.362575,8,rank_EWMA+MEWMA+CUSUM+KnnDist
0.9790000000000001,0.7986625,0.002025,0.9247500000000001,0.0423625,0.9491,0.12315,8,max_EWMA+MEWMA+CUSUM+Mahalanobis
0.9827875,0.8010875,0.0023625,0.9424125,0.086325,0.96865,0.22295,8,mean_EWMA+MEWMA+CUSUM+Mahalanobis
0.9824125,0.8316,0.0056749999999999995,0.94985,0.11312499999999999,0.9709,0.2429,8,median_EWMA+MEWMA+CUSUM+Mahalanobis
0.9790000000000001,0.8851374999999999,0.0106,0.9247500000000001,0.0423625,0.9491,0.12315,8,or3_EWMA+MEWMA+CUSUM+Mahalanobis
0.967125,0.76795,0.0060374999999999995,0.9041625,0.08233750000000001,0.940925,0.20526250000000001,8,rank_EWMA+MEWMA+CUSUM+Mahalanobis
0.977,0.8135249999999999,0.003874999999999999,0.9413374999999999,0.0967875,0.9651125,0.266675,8,max_EWMA+MEWMA+CUSUM+OCSVM
0.952375,0.8299,0.0049375,0.9148125,0.1658875,0.937125,0.3293,8,mean_EWMA+MEWMA+CUSUM+OCSVM
0.9584625,0.8544125,0.0071625,0.9046000000000001,0.1684875,0.9295125,0.31813749999999996,8,median_EWMA+MEWMA+CUSUM+OCSVM
0.977,0.8893249999999999,0.027562499999999997,0.9413374999999999,0.0967875,0.9651125,0.266675,8,or3_EWMA+MEWMA+CUSUM+OCSVM
0.9552875000000001,0.7768875,0.011575,0.9211125,0.196575,0.9499375000000001,0.3997,8,rank_EWMA+MEWMA+CUSUM+OCSVM
0.9735500000000001,0.85495,0.024375,0.9299125,0.0921375,0.9518125,0.16904999999999998,8,max_EWMA+MEWMA+KnnDist+Mahalanobis
0.9750125000000001,0.846725,0.0126375,0.9363125000000001,0.163875,0.9638374999999999,0.31174999999999997,8,mean_EWMA+MEWMA+KnnDist+Mahalanobis
0.9793625,0.8389625,0.0075375,0.9420625,0.1407625,0.9708375,0.277875,8,median_EWMA+MEWMA+KnnDist+Mahalanobis
0.9735500000000001,0.8894,0.042925,0.9299125,0.0921375,0.9518125,0.16904999999999998,8,or3_EWMA+MEWMA+KnnDist+Mahalanobis
0.969075,0.818675,0.0076375,0.914825,0.11326249999999999,0.9470375000000001,0.258225,8,rank_EWMA+MEWMA+KnnDist+Mahalanobis
0.9736125,0.8476375,0.021512499999999997,0.943975,0.1324375,0.967075,0.29964999999999997,8,max_EWMA+MEWMA+KnnDist+OCSVM
0.953175,0.84575,0.020362500000000002,0.916925,0.19498749999999998,0.9415374999999999,0.3554875,8,mean_EWMA+MEWMA+KnnDist+OCSVM
0.9701,0.8459125000000001,0.016399999999999998,0.931,0.1963375,0.96445,0.356975,8,median_EWMA+MEWMA+KnnDist+OCSVM
0.9736125,0.8900250000000001,0.045575,0.943975,0.1324375,0.967075,0.29964999999999997,8,or3_EWMA+MEWMA+KnnDist+OCSVM
0.9616750000000001,0.848875,0.0163125,0.9268000000000001,0.22677499999999998,0.9545625,0.4182125,8,rank_EWMA+MEWMA+KnnDist+OCSVM
0.9759125000000001,0.8448375,0.0138,0.9263375,0.06770000000000001,0.9498625,0.1438625,8,max_EWMA+MEWMA+Mahalanobis+OCSVM
0.9506125000000001,0.8408,0.010837499999999998,0.90845,0.14881250000000001,0.9321375000000001,0.29798749999999996,8,mean_EWMA+MEWMA+Mahalanobis+OCSVM
0.9795,0.8353625,0.0069375,0.93575,0.1136,0.9682124999999999,0.2431375,8,median_EWMA+MEWMA+Mahalanobis+OCSVM
0.9759125000000001,0.8855,0.027637499999999995,0.9263375,0.06770000000000001,0.9498625,0.1438625,8,or3_EWMA+MEWMA+Mahalanobis+OCSVM
0.9566749999999999,0.8198624999999999,0.009324999999999998,0.9049625,0.1266,0.9336875,0.2757375,8,rank_EWMA+MEWMA+Mahalanobis+OCSVM
0.9918750000000001,0.92275,0.0036125,0.97635,0.1429375,0.9817125,0.30575,8,max_EWMA+MCUSUM+CUSUM+KnnDist
0.992575,0.8866125,0.0,0.917175,0.0,0.9258375,0.0,8,mean_EWMA+MCUSUM+CUSUM+KnnDist
0.9911,0.8654124999999999,0.0028375,0.968975,0.17148750000000001,0.9781625,0.32747499999999996,8,median_EWMA+MCUSUM+CUSUM+KnnDist
0.9918750000000001,0.9650125,0.04285,0.97635,0.1429375,0.9817125,0.30575,8,or3_EWMA+MCUSUM+CUSUM+KnnDist
0.9938625,0.8150875,0.0,0.9585874999999999,0.009600000000000001,0.9708375,0.09916250000000001,8,rank_EWMA+MCUSUM+CUSUM+KnnDist
0.9897374999999999,0.9090999999999999,0.000175,0.969875,0.0363875,0.975025,0.09521249999999999,8,max_EWMA+MCUSUM+CUSUM+Mahalanobis
0.9923,0.8836999999999999,0.0,0.9149375,0.0,0.923025,0.0,8,mean_EWMA+MCUSUM+CUSUM+Mahalanobis
0.99095,0.8491499999999998,0.0007875,0.9668625,0.07931250000000001,0.9788250000000001,0.25315,8,median_EWMA+MCUSUM+CUSUM+Mahalanobis
0.9897374999999999,0.9617249999999999,0.0106,0.969875,0.0363875,0.975025,0.09521249999999999,8,or3_EWMA+MCUSUM+CUSUM+Mahalanobis
0.9903375000000001,0.7895125,0.0,0.9339,0.00345,0.9576875,0.0397875,8,rank_EWMA+MCUSUM+CUSUM+Mahalanobis
0.991275,0.92015,0.0019875,0.9733125,0.09683749999999999,0.9796125,0.2651375,8,max_EWMA+MCUSUM+CUSUM+OCSVM
0.9921375,0.8852875,0.0,0.9159124999999999,0.0,0.92425,0.0,8,mean_EWMA+MCUSUM+CUSUM+OCSVM
0.970825,0.862125,0.002925,0.9517,0.1570875,0.9568125000000001,0.268175,8,median_EWMA+MCUSUM+CUSUM+OCSVM
0.991275,0.9623125,0.027562499999999997,0.9733125,0.09683749999999999,0.9796125,0.2651375,8,or3_EWMA+MCUSUM+CUSUM+OCSVM
0.9857625,0.8568250000000001,0.0,0.943925,0.012812500000000001,0.960675,0.106125,8,rank_EWMA+MCUSUM+CUSUM+OCSVM
0.9895499999999999,0.9272125,0.005812500000000001,0.9711625,0.0847125,0.9756625000000001,0.1362375,8,max_EWMA+MCUSUM+KnnDist+Mahalanobis
0.9926,0.8845375,0.0,0.916075,0.0,0.9251125,0.0,8,mean_EWMA+MCUSUM+KnnDist+Mahalanobis
0.9886625,0.8708375,0.0097625,0.9718875,0.1938875,0.9812625,0.3481375,8,median_EWMA+MCUSUM+KnnDist+Mahalanobis
0.9895499999999999,0.9630375,0.042925,0.9711625,0.0847125,0.9756625000000001,0.1362375,8,or3_EWMA+MCUSUM+KnnDist+Mahalanobis
0.9894375,0.8478375,0.0,0.935125,0.008575,0.9581,0.08283750000000001,8,rank_EWMA+MCUSUM+KnnDist+Mahalanobis
0.9917125,0.9266625,0.0054875,0.97505,0.130625,0.9811,0.29551249999999996,8,max_EWMA+MCUSUM+KnnDist+OCSVM
0.9924375,0.886775,0.0,0.9177375,0.0,0.9289625,0.0,8,mean_EWMA+MCUSUM+KnnDist+OCSVM
0.9699625000000001,0.8671,0.02545,0.9483374999999999,0.18955,0.9646375,0.32130000000000003,8,median_EWMA+MCUSUM+KnnDist+OCSVM
0.9917125,0.9630375,0.045575,0.97505,0.130625,0.9811,0.29551249999999996,8,or3_EWMA+MCUSUM+KnnDist+OCSVM
0.9855375,0.8736250000000001,0.0,0.9428875,0.0411,0.9607875,0.18789999999999998,8,rank_EWMA+MCUSUM+KnnDist+OCSVM
0.9895125,0.9240499999999999,0.0033749999999999995,0.9690375,0.0596625,0.9748375,0.11232500000000001,8,max_EWMA+MCUSUM+Mahalanobis+OCSVM
0.9921625000000001,0.8830749999999999,0.0,0.9152875,0.0,0.9240625,0.0,8,mean_EWMA+MCUSUM+Mahalanobis+OCSVM
0.9732125,0.8667125,0.010350000000000002,0.9535250000000001,0.16297499999999998,0.9613875000000001,0.30145,8,median_EWMA+MCUSUM+Mahalanobis+OCSVM
0.9895125,0.9592875000000001,0.027637499999999995,0.9690375,0.0596625,0.9748375,0.11232500000000001,8,or3_EWMA+MCUSUM+Mahalanobis+OCSVM
0.9804125,0.8486,0.0,0.923725,0.0127625,0.9449,0.09361249999999999,8,rank_EWMA+MCUSUM+Mahalanobis+OCSVM
0.9758,0.8141125,0.007225,0.9302125,0.0906,0.94935,0.142025,8,max_EWMA+CUSUM+KnnDist+Mahalanobis
0.9745875,0.820075,0.00595,0.9298124999999999,0.14884999999999998,0.9603499999999999,0.2968375,8,mean_EWMA+CUSUM+KnnDist+Mahalanobis
0.96865,0.841375,0.008025,0.9272374999999999,0.194025,0.958075,0.3573875,8,median_EWMA+CUSUM+KnnDist+Mahalanobis
0.9758,0.8925625,0.042925,0.9302125,0.0906,0.94935,0.142025,8,or3_EWMA+CUSUM+KnnDist+Mahalanobis
0.9626125,0.770275,0.0078625,0.89915,0.0955,0.933775,0.2146875,8,rank_EWMA+CUSUM+KnnDist+Mahalanobis
0.9798374999999999,0.816875,0.006525,0.9540875,0.1553,0.9761375,0.31401249999999997,8,max_EWMA+CUSUM+KnnDist+OCSVM
0.9533375,0.8388249999999999,0.010587500000000001,0.9138375000000001,0.181025,0.938725,0.3400875,8,mean_EWMA+CUSUM+KnnDist+OCSVM
0.9497500000000001,0.8493499999999999,0.0191375,0.90035,0.18593749999999998,0.9205125000000001,0.32110000000000005,8,median_EWMA+CUSUM+KnnDist+OCSVM
0.9798374999999999,0.8931125,0.045575,0.9540875,0.1553,0.9761375,0.31401249999999997,8,or3_EWMA+CUSUM+KnnDist+OCSVM
0.9527625,0.7750250000000001,0.0137625,0.91515,0.19465,0.9437249999999999,0.37841250000000004,8,rank_EWMA+CUSUM+KnnDist+OCSVM
0.977725,0.8139625,0.0040125,0.9263125000000001,0.065125,0.947325,0.11828749999999999,8,max_EWMA+CUSUM+Mahalanobis+OCSVM
0.9500625,0.8247125,0.0052,0.9056500000000001,0.13366250000000002,0.928725,0.2818125,8,mean_EWMA+CUSUM+Mahalanobis+OCSVM
0.9504125,0.8424875000000001,0.008100000000000001,0.895975,0.16144999999999998,0.918075,0.31332499999999996,8,median_EWMA+CUSUM+Mahalanobis+OCSVM
0.977725,0.888525,0.027637499999999995,0.9263125000000001,0.065125,0.947325,0.11828749999999999,8,or3_EWMA+CUSUM+Mahalanobis+OCSVM
0.949475,0.7662125,0.009099999999999999,0.8923625,0.1001,0.9216,0.227125,8,rank_EWMA+CUSUM+Mahalanobis+OCSVM
0.9740625,0.8488125,0.0233875,0.9311625000000001,0.101775,0.9493500000000001,0.15081250000000002,8,max_EWMA+KnnDist+Mahalanobis+OCSVM
0.9505875,0.8347625000000001,0.0199,0.9077125000000001,0.1700125,0.9340375000000001,0.3186,8,mean_EWMA+KnnDist+Mahalanobis+OCSVM
0.9621375,0.8279000000000001,0.015875,0.9158000000000001,0.18612499999999998,0.950725,0.3517375,8,median_EWMA+KnnDist+Mahalanobis+OCSVM
0.9740625,0.88725,0.0456,0.9311625000000001,0.101775,0.9493500000000001,0.15081250000000002,8,or3_EWMA+KnnDist+Mahalanobis+OCSVM
0.954175,0.81355,0.01145,0.8977375,0.12710000000000002,0.9272875,0.26275,8,rank_EWMA+KnnDist+Mahalanobis+OCSVM
0.9904999999999999,0.9212125,0.0034750000000000002,0.975875,0.10928750000000001,0.9807625,0.279175,8,max_MEWMA+MCUSUM+CUSUM+KnnDist
0.9924999999999999,0.886825,0.0,0.9165749999999999,0.0,0.9251375,0.0,8,mean_MEWMA+MCUSUM+CUSUM+KnnDist
0.990375,0.8434625,0.0016125000000000002,0.9642375,0.153675,0.9769625,0.3069,8,median_MEWMA+MCUSUM+CUSUM+KnnDist
0.9904999999999999,0.9521375000000001,0.0408375,0.975875,0.10928750000000001,0.9807625,0.279175,8,or3_MEWMA+MCUSUM+CUSUM+KnnDist
0.99345,0.795225,0.0,0.9576374999999999,0.0078125,0.970475,0.093725,8,rank_MEWMA+MCUSUM+CUSUM+KnnDist
0.9907875,0.9010374999999999,0.0006125,0.96695,0.0286,0.9774499999999999,0.10318749999999999,8,max_MEWMA+MCUSUM+CUSUM+Mahalanobis
0.9922124999999999,0.8838874999999999,0.0,0.9145625000000001,0.0,0.9218124999999999,0.0,8,mean_MEWMA+MCUSUM+CUSUM+Mahalanobis
0.98575,0.8219375,0.0002625,0.9562625,0.0486375,0.9644,0.1196125,8,median_MEWMA+MCUSUM+CUSUM+Mahalanobis
0.9907875,0.9438625,0.00755,0.96695,0.0286,0.9774499999999999,0.10318749999999999,8,or3_MEWMA+MCUSUM+CUSUM+Mahalanobis
0.9896625,0.780225,0.0,0.932125,0.0031875000000000002,0.9559875,0.0381,8,rank_MEWMA+MCUSUM+CUSUM+Mahalanobis
0.990475,0.9185125000000001,0.0019875,0.9740125000000001,0.076825,0.979575,0.23820000000000002,8,max_MEWMA+MCUSUM+CUSUM+OCSVM
0.992075,0.8851875,0.0,0.915975,0.0,0.9236125,0.0,8,mean_MEWMA+MCUSUM+CUSUM+OCSVM
0.9706750000000001,0.8459875,0.0017000000000000001,0.9484375,0.1085125,0.956125,0.2535,8,median_MEWMA+MCUSUM+CUSUM+OCSVM
0.990475,0.9471375,0.025112500000000003,0.9740125000000001,0.076825,0.979575,0.23820000000000002,8,or3_MEWMA+MCUSUM+CUSUM+OCSVM
0.98455,0.8494375000000001,0.0,0.94135,0.0091,0.9584750000000001,0.09761249999999999,8,rank_MEWMA+MCUSUM+CUSUM+OCSVM
0.9902875,0.9249499999999999,0.0056875,0.969025,0.0785,0.978,0.1458625,8,max_MEWMA+MCUSUM+KnnDist+Mahalanobis
0.992525,0.8852875,0.0,0.9153375,0.0,0.9236000000000001,0.0,8,mean_MEWMA+MCUSUM+KnnDist+Mahalanobis
0.98445,0.8498875,0.007725,0.965425,0.1585625,0.9753125,0.27351250000000005,8,median_MEWMA+MCUSUM+KnnDist+Mahalanobis
0.9902875,0.95155,0.0409125,0.969025,0.0785,0.978,0.1458625,8,or3_MEWMA+MCUSUM+KnnDist+Mahalanobis
0.9886874999999999,0.843175,0.0,0.933825,0.0073875,0.957025,0.08285000000000001,8,rank_MEWMA+MCUSUM+KnnDist+Mahalanobis
0.9903625,0.924725,0.0054,0.974675,0.1060125,0.980475,0.25949999999999995,8,max_MEWMA+MCUSUM+KnnDist+OCSVM
0.9923625,0.8862,0.0,0.917075,0.0,0.9273750000000001,0.0,8,mean_MEWMA+MCUSUM+KnnDist+OCSVM
0.967475,0.8527625000000001,0.024999999999999998,0.940525,0.17645,0.9642125,0.302725,8,median_MEWMA+MCUSUM+KnnDist+OCSVM
0.9903625,0.9517500000000001,0.0435875,0.974675,0.1060125,0.980475,0.25949999999999995,8,or3_MEWMA+MCUSUM+KnnDist+OCSVM
0.9843249999999999,0.870475,0.0,0.9417375,0.0372625,0.9597875,0.19417500000000001,8,rank_MEWMA+MCUSUM+KnnDist+OCSVM
0.9903125,0.921475,0.0031999999999999997,0.9668375,0.052775,0.977425,0.12082499999999999,8,max_MEWMA+MCUSUM+Mahalanobis+OCSVM
